(283,"""Catch""","""OGL8-Q""",7,1,"""None""","""No Name""","""Pellucid Crokite""",0.24,"""Resplendant Kernite""",0.28,"""Stable Veldspar""",0.31,"""Zeolites""",0.17,"""None""",1)
(284,"""Catch""","""Q-S7ZD""",1,1,"""None""","""No Name""","""Bitumens""",0.19,"""Coesite""",0.34,"""Lustrous Hedbergite""",0.28,"""Sparkling Plagioclase""",0.19,"""None""",1)
(285,"""Catch""","""Q-S7ZD""",3,1,"""None""","""No Name""","""Cinnabar""",0.36,"""Lustrous Hedbergite""",0.26,"""Resplendant Kernite""",0.28,"""Sparkling Plagioclase""",0.1,"""None""",1)
(286,"""Catch""","""Q-S7ZD""",5,1,"""None""","""No Name""","""Cubic Bistot""",0.32,"""Dazzling Spodumain""",0.21,"""Sparkling Plagioclase""",0.25,"""Zeolites""",0.21,"""None""",1)
(287,"""Catch""","""Q-S7ZD""",5,2,"""None""","""No Name""","""Coesite""",0.23,"""Immaculate Jaspet""",0.19,"""Pellucid Crokite""",0.31,"""Sylvite""",0.28,"""None""",1)
(288,"""Catch""","""Q-S7ZD""",5,3,"""None""","""No Name""","""Flawless Arkonor""",0.09,"""Immaculate Jaspet""",0.3,"""Opulent Pyroxeres""",0.26,"""Otavite""",0.36,"""None""",1)
(289,"""Catch""","""Q-S7ZD""",5,4,"""None""","""No Name""","""Cobaltite""",0.2,"""Opulent Pyroxeres""",0.29,"""Pellucid Crokite""",0.42,"""Vanadinite""",0.09,"""None""",1)
(290,"""Catch""","""Q-S7ZD""",5,5,"""None""","""No Name""","""Cobaltite""",0.21,"""Flawless Arkonor""",0.37,"""Immaculate Jaspet""",0.3,"""Vanadinite""",0.19,"""None""",1)
(291,"""Catch""","""Q-S7ZD""",5,6,"""None""","""No Name""","""Coesite""",0.23,"""Glossy Scordite""",0.6,"""Immaculate Jaspet""",0.17,"""None""",0,"""None""",1)
(292,"""Catch""","""Q-S7ZD""",5,7,"""None""","""No Name""","""Bitumens""",0.19,"""Dazzling Spodumain""",0.19,"""Sparkling Plagioclase""",0.25,"""Sylvite""",0.31,"""None""",1)
(293,"""Catch""","""Q-S7ZD""",5,8,"""None""","""No Name""","""Brilliant Gneiss""",0.33,"""Coesite""",0.2,"""Flawless Arkonor""",0.2,"""Jet Ochre""",0.27,"""None""",1)
(294,"""Catch""","""Q-S7ZD""",5,9,"""None""","""No Name""","""Bitumens""",0.24,"""Glossy Scordite""",0.22,"""Pellucid Crokite""",0.54,"""None""",0,"""None""",1)
(295,"""Catch""","""Q-S7ZD""",5,10,"""None""","""No Name""","""Bitumens""",0.21,"""Dazzling Spodumain""",0.49,"""Zeolites""",0.29,"""None""",0,"""None""",1)
(296,"""Catch""","""Q-S7ZD""",5,11,"""None""","""No Name""","""Cobaltite""",0.38,"""Coesite""",0.2,"""Flawless Arkonor""",0.21,"""Scheelite""",0.21,"""None""",1)
(297,"""Catch""","""Q-S7ZD""",5,12,"""None""","""No Name""","""Platinoid Omber""",0.55,"""Ytterbite""",0.45,"""None""",0,"""None""",0,"""None""",1)
(298,"""Catch""","""Q-S7ZD""",5,13,"""None""","""No Name""","""Brilliant Gneiss""",0.21,"""Pellucid Crokite""",0.31,"""Resplendant Kernite""",0.28,"""Sylvite""",0.2,"""None""",1)
(299,"""Catch""","""Q-S7ZD""",5,14,"""None""","""No Name""","""Brilliant Gneiss""",0.3,"""Jet Ochre""",0.32,"""Platinoid Omber""",0.22,"""Sylvite""",0.16,"""None""",1)
(300,"""Catch""","""Q-S7ZD""",5,15,"""None""","""No Name""","""Coesite""",0.22,"""Jet Ochre""",0.29,"""Lustrous Hedbergite""",0.16,"""Sparkling Plagioclase""",0.33,"""None""",1)
(301,"""Catch""","""Q-S7ZD""",5,16,"""None""","""No Name""","""Bitumens""",0.23,"""Dazzling Spodumain""",0.22,"""Platinoid Omber""",0.56,"""None""",0,"""None""",1)
(302,"""Catch""","""Q-S7ZD""",5,17,"""None""","""No Name""","""Brilliant Gneiss""",0.35,"""Flawless Arkonor""",0.22,"""Opulent Pyroxeres""",0.25,"""Zeolites""",0.18,"""None""",1)
(303,"""Catch""","""Q-S7ZD""",5,18,"""None""","""No Name""","""Bitumens""",0.2,"""Brilliant Gneiss""",0.25,"""Jet Ochre""",0.33,"""Stable Veldspar""",0.23,"""None""",1)
(304,"""Catch""","""Q-S7ZD""",6,1,"""None""","""No Name""","""Cubic Bistot""",0.32,"""Scintillating Hemorphite""",0.18,"""Sylvite""",0.5,"""None""",0,"""None""",1)
(305,"""Catch""","""Q-S7ZD""",6,2,"""None""","""No Name""","""Bitumens""",0.22,"""Brilliant Gneiss""",0.24,"""Flawless Arkonor""",0.26,"""Pellucid Crokite""",0.28,"""None""",1)
(306,"""Catch""","""Q-S7ZD""",6,3,"""None""","""No Name""","""Dazzling Spodumain""",0.26,"""Flawless Arkonor""",0.23,"""Glossy Scordite""",0.31,"""Sylvite""",0.2,"""None""",1)
(307,"""Catch""","""Q-S7ZD""",6,4,"""None""","""No Name""","""Bitumens""",0.21,"""Cobaltite""",0.39,"""Scheelite""",0.2,"""Stable Veldspar""",0.2,"""None""",1)
(308,"""Catch""","""Q-S7ZD""",6,5,"""None""","""No Name""","""Bitumens""",0.26,"""Coesite""",0.18,"""Immaculate Jaspet""",0.56,"""None""",0,"""None""",1)
(309,"""Catch""","""Q-S7ZD""",7,1,"""None""","""No Name""","""Bitumens""",0.19,"""Immaculate Jaspet""",0.19,"""Stable Veldspar""",0.31,"""Zeolites""",0.31,"""None""",1)
(310,"""Catch""","""Q-S7ZD""",7,2,"""None""","""No Name""","""Bitumens""",0.2,"""Lustrous Hedbergite""",0.3,"""Resplendant Kernite""",0.17,"""Scintillating Hemorphite""",0.33,"""None""",1)
(311,"""Catch""","""Q-S7ZD""",7,3,"""None""","""No Name""","""Dazzling Spodumain""",0.19,"""Flawless Arkonor""",0.26,"""Immaculate Jaspet""",0.33,"""Zeolites""",0.22,"""None""",1)
(312,"""Catch""","""Q-S7ZD""",7,4,"""None""","""No Name""","""Coesite""",0.18,"""Cubic Bistot""",0.18,"""Flawless Arkonor""",0.32,"""Stable Veldspar""",0.33,"""None""",1)
(313,"""Catch""","""Q-S7ZD""",7,5,"""None""","""No Name""","""Flawless Arkonor""",0.32,"""Pellucid Crokite""",0.32,"""Stable Veldspar""",0.15,"""Zeolites""",0.21,"""None""",1)
(314,"""Catch""","""Q-S7ZD""",7,6,"""None""","""No Name""","""Brilliant Gneiss""",0.29,"""Cubic Bistot""",0.22,"""Platinoid Omber""",0.32,"""Sylvite""",0.17,"""None""",1)
(315,"""Catch""","""Q-S7ZD""",7,7,"""None""","""No Name""","""Bitumens""",0.16,"""Flawless Arkonor""",0.28,"""Scintillating Hemorphite""",0.33,"""Stable Veldspar""",0.23,"""None""",1)
(316,"""Catch""","""Q-S7ZD""",7,8,"""None""","""No Name""","""Jet Ochre""",0.28,"""Lustrous Hedbergite""",0.22,"""Stable Veldspar""",0.34,"""Sylvite""",0.16,"""None""",1)
(317,"""Catch""","""Q-S7ZD""",7,9,"""None""","""No Name""","""Bitumens""",0.24,"""Lustrous Hedbergite""",0.3,"""Pellucid Crokite""",0.2,"""Resplendant Kernite""",0.25,"""None""",1)
(318,"""Catch""","""Q-S7ZD""",7,10,"""None""","""No Name""","""Opulent Pyroxeres""",0.27,"""Platinoid Omber""",0.18,"""Sparkling Plagioclase""",0.29,"""Sylvite""",0.25,"""None""",1)
(319,"""Catch""","""Q-S7ZD""",7,11,"""None""","""No Name""","""Glossy Scordite""",0.31,"""Otavite""",0.33,"""Pellucid Crokite""",0.26,"""Scintillating Hemorphite""",0.1,"""None""",1)
(320,"""Catch""","""Q-S7ZD""",7,12,"""None""","""No Name""","""Cobaltite""",0.32,"""Coesite""",0.24,"""Platinoid Omber""",0.23,"""Stable Veldspar""",0.21,"""None""",1)
(321,"""Catch""","""Q-S7ZD""",7,13,"""None""","""No Name""","""Bitumens""",0.21,"""Cubic Bistot""",0.33,"""Glossy Scordite""",0.19,"""Scintillating Hemorphite""",0.27,"""None""",1)
(322,"""Catch""","""Q-S7ZD""",7,14,"""None""","""No Name""","""Cubic Bistot""",0.31,"""Jet Ochre""",0.33,"""Platinoid Omber""",0.18,"""Sylvite""",0.18,"""None""",1)
(323,"""Catch""","""Q-S7ZD""",7,15,"""None""","""No Name""","""Bitumens""",0.28,"""Coesite""",0.18,"""Glossy Scordite""",0.33,"""Immaculate Jaspet""",0.22,"""None""",1)
(324,"""Catch""","""Q-S7ZD""",7,16,"""None""","""No Name""","""Brilliant Gneiss""",0.22,"""Scintillating Hemorphite""",0.34,"""Sylvite""",0.27,"""Zeolites""",0.17,"""None""",1)
(325,"""Catch""","""Q-S7ZD""",7,17,"""None""","""No Name""","""Dazzling Spodumain""",0.33,"""Glossy Scordite""",0.29,"""Opulent Pyroxeres""",0.21,"""Zeolites""",0.17,"""None""",1)
(326,"""Catch""","""Q-S7ZD""",7,18,"""None""","""No Name""","""Platinoid Omber""",0.28,"""Resplendant Kernite""",0.21,"""Sylvite""",0.31,"""Zeolites""",0.2,"""None""",1)
(327,"""Catch""","""Q-S7ZD""",7,19,"""None""","""No Name""","""Cubic Bistot""",0.17,"""Opulent Pyroxeres""",0.32,"""Resplendant Kernite""",0.26,"""Sylvite""",0.24,"""None""",1)
(328,"""Catch""","""Q-S7ZD""",7,20,"""None""","""No Name""","""Bitumens""",0.2,"""Jet Ochre""",0.27,"""Opulent Pyroxeres""",0.21,"""Sparkling Plagioclase""",0.32,"""None""",1)
(329,"""Catch""","""Q-S7ZD""",7,21,"""None""","""No Name""","""Bitumens""",0.22,"""Cubic Bistot""",0.29,"""Jet Ochre""",0.29,"""Opulent Pyroxeres""",0.2,"""None""",1)
(330,"""Catch""","""Q-S7ZD""",8,1,"""None""","""No Name""","""Brilliant Gneiss""",0.31,"""Coesite""",0.21,"""Pellucid Crokite""",0.26,"""Scintillating Hemorphite""",0.22,"""None""",1)
(331,"""Catch""","""Q-S7ZD""",8,2,"""None""","""No Name""","""Bitumens""",0.18,"""Lustrous Hedbergite""",0.34,"""Stable Veldspar""",0.22,"""Zeolites""",0.26,"""None""",1)
(332,"""Catch""","""Q-S7ZD""",8,3,"""None""","""No Name""","""Platinoid Omber""",0.17,"""Stable Veldspar""",0.31,"""Sylvite""",0.52,"""None""",0,"""None""",1)
(333,"""Catch""","""Q-S7ZD""",8,4,"""None""","""No Name""","""Coesite""",0.22,"""Jet Ochre""",0.24,"""Scintillating Hemorphite""",0.23,"""Sylvite""",0.31,"""None""",1)
(334,"""Catch""","""Q-S7ZD""",8,5,"""None""","""No Name""","""Cubic Bistot""",0.18,"""Glossy Scordite""",0.31,"""Immaculate Jaspet""",0.32,"""Zeolites""",0.19,"""None""",1)
(335,"""Catch""","""Q-S7ZD""",8,6,"""None""","""No Name""","""Cubic Bistot""",0.22,"""Flawless Arkonor""",0.27,"""Sylvite""",0.23,"""Zeolites""",0.28,"""None""",1)
(336,"""Catch""","""Q-S7ZD""",8,7,"""None""","""No Name""","""Bitumens""",0.24,"""Dazzling Spodumain""",0.19,"""Lustrous Hedbergite""",0.28,"""Scintillating Hemorphite""",0.3,"""None""",1)
(337,"""Catch""","""Q-S7ZD""",8,8,"""None""","""No Name""","""Bitumens""",0.22,"""Brilliant Gneiss""",0.24,"""Jet Ochre""",0.33,"""Platinoid Omber""",0.21,"""None""",1)
(338,"""Catch""","""Q-S7ZD""",8,9,"""None""","""No Name""","""Glossy Scordite""",0.3,"""Jet Ochre""",0.23,"""Lustrous Hedbergite""",0.26,"""Zeolites""",0.21,"""None""",1)
(339,"""Catch""","""Q-S7ZD""",8,10,"""None""","""No Name""","""Cubic Bistot""",0.34,"""Dazzling Spodumain""",0.33,"""Jet Ochre""",0.09,"""Sperrylite""",0.24,"""None""",1)
(340,"""Catch""","""R-K4QY""",3,1,"""None""","""No Name""","""Chromite""",0.12,"""Cobaltite""",0.21,"""Dazzling Spodumain""",0.39,"""Jet Ochre""",0.28,"""None""",1)
(341,"""Catch""","""R-K4QY""",4,1,"""None""","""No Name""","""Brilliant Gneiss""",0.22,"""Platinoid Omber""",0.35,"""Resplendant Kernite""",0.27,"""Zeolites""",0.17,"""None""",1)
(342,"""Catch""","""R-K4QY""",4,2,"""None""","""No Name""","""Bitumens""",0.2,"""Opulent Pyroxeres""",0.21,"""Pellucid Crokite""",0.33,"""Resplendant Kernite""",0.26,"""None""",1)
(343,"""Catch""","""R-K4QY""",5,1,"""None""","""No Name""","""Cobaltite""",0.27,"""Opulent Pyroxeres""",0.27,"""Platinoid Omber""",0.46,"""None""",0,"""None""",1)
(344,"""Catch""","""R-K4QY""",5,2,"""None""","""No Name""","""Pellucid Crokite""",0.44,"""Sylvite""",0.23,"""Zeolites""",0.33,"""None""",0,"""None""",1)
(345,"""Catch""","""R-K4QY""",5,3,"""None""","""No Name""","""Coesite""",0.29,"""Opulent Pyroxeres""",0.3,"""Stable Veldspar""",0.21,"""Zeolites""",0.2,"""None""",1)
(346,"""Catch""","""R-K4QY""",5,4,"""None""","""No Name""","""Lustrous Hedbergite""",0.25,"""Resplendant Kernite""",0.32,"""Stable Veldspar""",0.22,"""Sylvite""",0.22,"""None""",1)
(347,"""Catch""","""R-K4QY""",5,5,"""None""","""No Name""","""Glossy Scordite""",0.44,"""Opulent Pyroxeres""",0.34,"""Zeolites""",0.22,"""None""",0,"""None""",1)
(348,"""Catch""","""R-K4QY""",5,6,"""None""","""No Name""","""Bitumens""",0.2,"""Brilliant Gneiss""",0.28,"""Glossy Scordite""",0.36,"""Stable Veldspar""",0.16,"""None""",1)
(349,"""Catch""","""R-K4QY""",5,7,"""None""","""No Name""","""Bitumens""",0.54,"""Opulent Pyroxeres""",0.46,"""None""",0,"""None""",0,"""None""",1)
(350,"""Catch""","""R-K4QY""",5,8,"""None""","""No Name""","""Bitumens""",0.19,"""Lustrous Hedbergite""",0.21,"""Sparkling Plagioclase""",0.27,"""Stable Veldspar""",0.34,"""None""",1)
(351,"""Catch""","""R-K4QY""",5,9,"""None""","""No Name""","""Bitumens""",0.2,"""Opulent Pyroxeres""",0.31,"""Sparkling Plagioclase""",0.16,"""Zeolites""",0.34,"""None""",1)
(352,"""Catch""","""R-K4QY""",6,1,"""None""","""No Name""","""Bitumens""",0.21,"""Platinoid Omber""",0.53,"""Stable Veldspar""",0.25,"""None""",0,"""None""",1)
(353,"""Catch""","""R-K4QY""",6,2,"""None""","""No Name""","""Bitumens""",0.34,"""Coesite""",0.47,"""Resplendant Kernite""",0.19,"""None""",0,"""None""",1)
(354,"""Catch""","""R-K4QY""",6,3,"""None""","""No Name""","""Coesite""",0.19,"""Glossy Scordite""",0.21,"""Resplendant Kernite""",0.33,"""Zeolites""",0.26,"""None""",1)
(355,"""Catch""","""R-K4QY""",6,4,"""None""","""No Name""","""Glossy Scordite""",0.3,"""Jet Ochre""",0.33,"""Stable Veldspar""",0.19,"""Zeolites""",0.18,"""None""",1)
(356,"""Catch""","""R-K4QY""",6,5,"""None""","""No Name""","""Dazzling Spodumain""",0.32,"""Pellucid Crokite""",0.27,"""Resplendant Kernite""",0.19,"""Sylvite""",0.22,"""None""",1)
(357,"""Catch""","""R-K4QY""",6,6,"""None""","""No Name""","""Bitumens""",0.21,"""Brilliant Gneiss""",0.29,"""Flawless Arkonor""",0.19,"""Immaculate Jaspet""",0.32,"""None""",1)
(358,"""Catch""","""R-K4QY""",6,7,"""None""","""No Name""","""Coesite""",0.31,"""Immaculate Jaspet""",0.29,"""Resplendant Kernite""",0.19,"""Sylvite""",0.22,"""None""",1)
(359,"""Catch""","""R-K4QY""",6,8,"""None""","""No Name""","""Bitumens""",0.22,"""Glossy Scordite""",0.29,"""Opulent Pyroxeres""",0.2,"""Zeolites""",0.29,"""None""",1)
(360,"""Catch""","""R-K4QY""",6,9,"""None""","""No Name""","""Pellucid Crokite""",0.51,"""Platinoid Omber""",0.29,"""Sylvite""",0.2,"""None""",0,"""None""",1)
(361,"""Catch""","""R-K4QY""",6,10,"""None""","""No Name""","""Chromite""",0.1,"""Cobaltite""",0.21,"""Glossy Scordite""",0.32,"""Jet Ochre""",0.37,"""None""",1)
(362,"""Catch""","""R-K4QY""",6,11,"""None""","""No Name""","""Cobaltite""",0.2,"""Cubic Bistot""",0.3,"""Scintillating Hemorphite""",0.2,"""Vanadinite""",0.3,"""None""",1)
(363,"""Catch""","""R-K4QY""",6,12,"""None""","""No Name""","""Glossy Scordite""",0.55,"""Sylvite""",0.19,"""Zeolites""",0.26,"""None""",0,"""None""",1)
(364,"""Catch""","""R-K4QY""",6,13,"""None""","""No Name""","""Lustrous Hedbergite""",0.27,"""Pellucid Crokite""",0.52,"""Zeolites""",0.21,"""None""",0,"""None""",1)
(365,"""Catch""","""R-K4QY""",6,14,"""None""","""No Name""","""Coesite""",0.23,"""Immaculate Jaspet""",0.3,"""Platinoid Omber""",0.21,"""Sparkling Plagioclase""",0.26,"""None""",1)
(366,"""Catch""","""R-K4QY""",6,15,"""None""","""No Name""","""Bitumens""",0.19,"""Cubic Bistot""",0.21,"""Opulent Pyroxeres""",0.28,"""Pellucid Crokite""",0.32,"""None""",1)
(367,"""Catch""","""R-K4QY""",6,16,"""None""","""No Name""","""Cobaltite""",0.25,"""Glossy Scordite""",0.52,"""Zeolites""",0.23,"""None""",0,"""None""",1)
(368,"""Catch""","""R-K4QY""",6,17,"""None""","""No Name""","""Brilliant Gneiss""",0.34,"""Cobaltite""",0.21,"""Otavite""",0.09,"""Stable Veldspar""",0.36,"""None""",1)
(369,"""Catch""","""R-K4QY""",6,18,"""None""","""No Name""","""Flawless Arkonor""",0.3,"""Jet Ochre""",0.08,"""Sparkling Plagioclase""",0.32,"""Vanadinite""",0.29,"""None""",1)
(370,"""Catch""","""R-K4QY""",6,19,"""None""","""No Name""","""Dazzling Spodumain""",0.17,"""Flawless Arkonor""",0.31,"""Sylvite""",0.52,"""None""",0,"""None""",1)
(371,"""Catch""","""R-K4QY""",6,20,"""None""","""No Name""","""Coesite""",0.2,"""Lustrous Hedbergite""",0.34,"""Sparkling Plagioclase""",0.2,"""Stable Veldspar""",0.25,"""None""",1)
(372,"""Catch""","""R-K4QY""",6,21,"""None""","""No Name""","""Cobaltite""",0.22,"""Immaculate Jaspet""",0.38,"""Scintillating Hemorphite""",0.32,"""Sperrylite""",0.08,"""None""",1)
(373,"""Catch""","""R-K4QY""",6,22,"""None""","""No Name""","""Bitumens""",0.26,"""Opulent Pyroxeres""",0.31,"""Stable Veldspar""",0.43,"""None""",0,"""None""",1)
(374,"""Catch""","""R-K4QY""",6,23,"""None""","""No Name""","""Cobaltite""",0.32,"""Cubic Bistot""",0.21,"""Jet Ochre""",0.21,"""Opulent Pyroxeres""",0.26,"""None""",1)
(375,"""Catch""","""R-K4QY""",7,1,"""None""","""No Name""","""Cobaltite""",0.32,"""Cubic Bistot""",0.26,"""Scintillating Hemorphite""",0.43,"""None""",0,"""None""",1)
(376,"""Catch""","""R-K4QY""",7,2,"""None""","""No Name""","""Cubic Bistot""",0.35,"""Pellucid Crokite""",0.31,"""Scintillating Hemorphite""",0.17,"""Sylvite""",0.17,"""None""",1)
(377,"""Catch""","""WQH-4K""",2,1,"""None""","""No Name""","""Glossy Scordite""",0.21,"""Immaculate Jaspet""",0.3,"""Opulent Pyroxeres""",0.31,"""Zeolites""",0.19,"""None""",1)
(378,"""Catch""","""WQH-4K""",3,1,"""None""","""No Name""","""Brilliant Gneiss""",0.25,"""Opulent Pyroxeres""",0.35,"""Sparkling Plagioclase""",0.23,"""Sylvite""",0.17,"""None""",1)
(379,"""Catch""","""WQH-4K""",3,2,"""None""","""No Name""","""Cubic Bistot""",0.21,"""Loparite""",0.1,"""Opulent Pyroxeres""",0.41,"""Sparkling Plagioclase""",0.29,"""None""",1)
(380,"""Catch""","""WQH-4K""",4,1,"""None""","""No Name""","""Bitumens""",0.21,"""Dazzling Spodumain""",0.2,"""Scintillating Hemorphite""",0.34,"""Zeolites""",0.25,"""None""",1)
(381,"""Catch""","""WQH-4K""",5,1,"""None""","""No Name""","""Bitumens""",0.28,"""Immaculate Jaspet""",0.19,"""Jet Ochre""",0.34,"""Zeolites""",0.19,"""None""",1)
(382,"""Catch""","""WQH-4K""",5,2,"""None""","""No Name""","""Bitumens""",0.26,"""Platinoid Omber""",0.3,"""Resplendant Kernite""",0.2,"""Sylvite""",0.23,"""None""",1)
(383,"""Catch""","""WQH-4K""",5,3,"""None""","""No Name""","""Brilliant Gneiss""",0.26,"""Cobaltite""",0.27,"""Coesite""",0.25,"""Platinoid Omber""",0.22,"""None""",1)
(384,"""Catch""","""WQH-4K""",5,4,"""None""","""No Name""","""Bitumens""",0.16,"""Cubic Bistot""",0.34,"""Dazzling Spodumain""",0.21,"""Glossy Scordite""",0.28,"""None""",1)
(385,"""Catch""","""WQH-4K""",5,5,"""None""","""No Name""","""Coesite""",0.22,"""Immaculate Jaspet""",0.2,"""Sparkling Plagioclase""",0.25,"""Sylvite""",0.33,"""None""",1)
(386,"""Catch""","""WQH-4K""",5,6,"""None""","""No Name""","""Bitumens""",0.18,"""Dazzling Spodumain""",0.64,"""Opulent Pyroxeres""",0.17,"""None""",0,"""None""",1)
(387,"""Catch""","""WQH-4K""",5,7,"""None""","""No Name""","""Bitumens""",0.16,"""Brilliant Gneiss""",0.3,"""Coesite""",0.34,"""Immaculate Jaspet""",0.18,"""None""",1)
(388,"""Catch""","""WQH-4K""",5,8,"""None""","""No Name""","""Brilliant Gneiss""",0.46,"""Sylvite""",0.2,"""Zeolites""",0.34,"""None""",0,"""None""",1)
(389,"""Catch""","""WQH-4K""",5,9,"""None""","""No Name""","""Flawless Arkonor""",0.2,"""Scintillating Hemorphite""",0.29,"""Sylvite""",0.33,"""Zeolites""",0.18,"""None""",1)
(390,"""Catch""","""WQH-4K""",5,10,"""None""","""No Name""","""Coesite""",0.2,"""Flawless Arkonor""",0.28,"""Immaculate Jaspet""",0.21,"""Scintillating Hemorphite""",0.31,"""None""",1)
(391,"""Catch""","""WQH-4K""",5,11,"""None""","""No Name""","""Bitumens""",0.21,"""Cobaltite""",0.39,"""Platinoid Omber""",0.21,"""Scheelite""",0.19,"""None""",1)
(392,"""Catch""","""WQH-4K""",5,12,"""None""","""No Name""","""Bitumens""",0.21,"""Immaculate Jaspet""",0.6,"""Scintillating Hemorphite""",0.2,"""None""",0,"""None""",1)
(393,"""Catch""","""WQH-4K""",5,13,"""None""","""No Name""","""Brilliant Gneiss""",0.23,"""Coesite""",0.18,"""Immaculate Jaspet""",0.29,"""Opulent Pyroxeres""",0.3,"""None""",1)
(394,"""Catch""","""WQH-4K""",5,14,"""None""","""No Name""","""Cobaltite""",0.24,"""Zeolites""",0.28,"""Flawless Arkonor""",0.28,"""Resplendant Kernite""",0.19,"""None""",1)
(395,"""Catch""","""WQH-4K""",5,15,"""None""","""No Name""","""Brilliant Gneiss""",0.32,"""Cubic Bistot""",0.18,"""Sylvite""",0.2,"""Zeolites""",0.3,"""None""",1)
(396,"""Catch""","""WQH-4K""",5,16,"""None""","""No Name""","""Brilliant Gneiss""",0.23,"""Cobaltite""",0.29,"""Sylvite""",0.26,"""Zeolites""",0.25,"""None""",1)
(397,"""Catch""","""WQH-4K""",5,17,"""None""","""No Name""","""Bitumens""",0.18,"""Cobaltite""",0.43,"""Lustrous Hedbergite""",0.2,"""Sylvite""",0.19,"""None""",1)
(398,"""Catch""","""WQH-4K""",5,18,"""None""","""No Name""","""Bitumens""",0.2,"""Immaculate Jaspet""",0.3,"""Lustrous Hedbergite""",0.32,"""Pellucid Crokite""",0.19,"""None""",1)
(399,"""Catch""","""WQH-4K""",6,1,"""None""","""No Name""","""Dazzling Spodumain""",0.17,"""Platinoid Omber""",0.31,"""Sylvite""",0.52,"""None""",0,"""None""",1)
(400,"""Catch""","""WQH-4K""",6,2,"""None""","""No Name""","""Coesite""",0.2,"""Dazzling Spodumain""",0.19,"""Resplendant Kernite""",0.31,"""Sylvite""",0.3,"""None""",1)
(401,"""Catch""","""WQH-4K""",6,3,"""None""","""No Name""","""Coesite""",0.25,"""Dazzling Spodumain""",0.32,"""Platinoid Omber""",0.24,"""Zeolites""",0.19,"""None""",1)
(402,"""Catch""","""WQH-4K""",6,4,"""None""","""No Name""","""Immaculate Jaspet""",0.29,"""Scintillating Hemorphite""",0.26,"""Stable Veldspar""",0.23,"""Sylvite""",0.21,"""None""",1)
(403,"""Catch""","""WQH-4K""",6,5,"""None""","""No Name""","""Bitumens""",0.18,"""Flawless Arkonor""",0.18,"""Lustrous Hedbergite""",0.34,"""Sylvite""",0.31,"""None""",1)
(404,"""Catch""","""WQH-4K""",6,6,"""None""","""No Name""","""Bitumens""",0.25,"""Jet Ochre""",0.24,"""Lustrous Hedbergite""",0.51,"""None""",0,"""None""",1)
(405,"""Catch""","""WQH-4K""",6,7,"""None""","""No Name""","""Cubic Bistot""",0.28,"""Flawless Arkonor""",0.19,"""Immaculate Jaspet""",0.28,"""Zeolites""",0.24,"""None""",1)
(406,"""Catch""","""WQH-4K""",6,8,"""None""","""No Name""","""Jet Ochre""",0.35,"""Lustrous Hedbergite""",0.28,"""Sparkling Plagioclase""",0.21,"""Zeolites""",0.16,"""None""",1)
(407,"""Catch""","""WQH-4K""",6,9,"""None""","""No Name""","""Bitumens""",0.18,"""Cobaltite""",0.63,"""Coesite""",0.19,"""None""",0,"""None""",1)
(408,"""Catch""","""WQH-4K""",6,10,"""None""","""No Name""","""Bitumens""",0.22,"""Flawless Arkonor""",0.17,"""Opulent Pyroxeres""",0.28,"""Stable Veldspar""",0.32,"""None""",1)
(409,"""Catch""","""WQH-4K""",6,11,"""None""","""No Name""","""Bitumens""",0.23,"""Opulent Pyroxeres""",0.18,"""Scintillating Hemorphite""",0.33,"""Sylvite""",0.26,"""None""",1)
(410,"""Catch""","""WQH-4K""",6,12,"""None""","""No Name""","""Bitumens""",0.23,"""Flawless Arkonor""",0.26,"""Glossy Scordite""",0.24,"""Immaculate Jaspet""",0.27,"""None""",1)
(411,"""Catch""","""WQH-4K""",6,13,"""None""","""No Name""","""Brilliant Gneiss""",0.29,"""Flawless Arkonor""",0.17,"""Pellucid Crokite""",0.33,"""Sylvite""",0.21,"""None""",1)
(412,"""Catch""","""WQH-4K""",6,14,"""None""","""No Name""","""Chromite""",0.38,"""Flawless Arkonor""",0.2,"""Jet Ochre""",0.23,"""Scintillating Hemorphite""",0.19,"""None""",1)
(413,"""Catch""","""WQH-4K""",6,15,"""None""","""No Name""","""Brilliant Gneiss""",0.2,"""Dazzling Spodumain""",0.26,"""Sparkling Plagioclase""",0.34,"""Sylvite""",0.19,"""None""",1)
(414,"""Catch""","""WQH-4K""",6,16,"""None""","""No Name""","""Coesite""",0.45,"""Dazzling Spodumain""",0.35,"""Resplendant Kernite""",0.2,"""None""",0,"""None""",1)
(415,"""Catch""","""WQH-4K""",6,17,"""None""","""No Name""","""Coesite""",0.17,"""Opulent Pyroxeres""",0.31,"""Pellucid Crokite""",0.3,"""Scintillating Hemorphite""",0.21,"""None""",1)
(416,"""Catch""","""WQH-4K""",6,18,"""None""","""No Name""","""Flawless Arkonor""",0.21,"""Immaculate Jaspet""",0.22,"""Loparite""",0.36,"""Sperrylite""",0.2,"""None""",1)
(417,"""Catch""","""WQH-4K""",7,1,"""None""","""No Name""","""Dazzling Spodumain""",0.3,"""Platinoid Omber""",0.23,"""Sylvite""",0.22,"""Zeolites""",0.26,"""None""",1)
(418,"""Catch""","""WQH-4K""",7,2,"""None""","""No Name""","""Pellucid Crokite""",0.32,"""Resplendant Kernite""",0.15,"""Scintillating Hemorphite""",0.42,"""Ytterbite""",0.11,"""None""",1)
