Moon	Moon Product	Quantity	Ore TypeID	SolarSystemID	PlanetID	MoonID
	Bitumens	0.171568527818	45492	30002110	40134629	40134635
	Coesite	0.290963679552	45493	30002110	40134629	40134635
	Zeolites	0.33746778965	45490	30002110	40134629	40134635
B9E-H6 VI - Moon 5
	Bitumens	0.217450022697	45492	30002110	40134629	40134636
	Euxenite	0.387785971165	45495	30002110	40134629	40134636
	Titanite	0.211713463068	45496	30002110	40134629	40134636
	Zeolites	0.183050528169	45490	30002110	40134629	40134636
B9E-H6 VI - Moon 6
	Bitumens	0.15193413198	45492	30002110	40134629	40134637
	Sylvite	0.332333117723	45491	30002110	40134629	40134637
	Zeolites	0.315732747316	45490	30002110	40134629	40134637
B9E-H6 VI - Moon 7
	Bitumens	0.289241760969	45492	30002110	40134629	40134638
	Coesite	0.510758221149	45493	30002110	40134629	40134638
B9E-H6 VI - Moon 8
	Bitumens	0.28319478035	45492	30002110	40134629	40134639
	Sylvite	0.319934666157	45491	30002110	40134629	40134639
	Zeolites	0.196870535612	45490	30002110	40134629	40134639
B9E-H6 VI - Moon 9
	Bitumens	0.288389801979	45492	30002110	40134629	40134640
	Coesite	0.30412620306	45493	30002110	40134629	40134640
	Sylvite	0.207483991981	45491	30002110	40134629	40134640
B9E-H6 VI - Moon 10
	Bitumens	0.361661344767	45492	30002110	40134629	40134641
	Sylvite	0.438338667154	45491	30002110	40134629	40134641
B9E-H6 VI - Moon 11
	Bitumens	0.50765144825	45492	30002110	40134629	40134642
	Coesite	0.292348563671	45493	30002110	40134629	40134642
B9E-H6 VI - Moon 12
	Coesite	0.224285498261	45493	30002110	40134629	40134644
	Euxenite	0.351951241493	45495	30002110	40134629	40134644
	Sylvite	0.229525774717	45491	30002110	40134629	40134644
	Zeolites	0.194237500429	45490	30002110	40134629	40134644
B9E-H6 VI - Moon 13
	Sylvite	0.497657120228	45491	30002110	40134629	40134647
	Zeolites	0.302342891693	45490	30002110	40134629	40134647
B9E-H6 VI - Moon 14
	Coesite	0.431640446186	45493	30002110	40134629	40134648
	Euxenite	0.376662582159	45495	30002110	40134629	40134648
	Sylvite	0.191696956754	45491	30002110	40134629	40134648
B9E-H6 VI - Moon 15
	Sylvite	0.497614204884	45491	30002110	40134629	40134650
	Zeolites	0.302385777235	45490	30002110	40134629	40134650
B9E-H6 VI - Moon 16
	Sylvite	0.488769173622	45491	30002110	40134629	40134651
	Zeolites	0.311230838299	45490	30002110	40134629	40134651
B9E-H6 VI - Moon 17
	Bitumens	0.386257439852	45492	30002110	40134629	40134652
	Euxenite	0.219029814005	45495	30002110	40134629	40134652
	Otavite	0.094712741673	45498	30002110	40134629	40134652
B9E-H6 VI - Moon 18
	Coesite	0.517593085766	45493	30002110	40134629	40134653
	Zeolites	0.282406926155	45490	30002110	40134629	40134653
B9E-H6 VII - Moon 1
	Euxenite	0.203000977635	45495	30002110	40134654	40134655
	Otavite	0.0812793597579	45498	30002110	40134654	40134655
	Zeolites	0.415719658136	45490	30002110	40134654	40134655
B9E-H6 VII - Moon 2
	Coesite	0.299957841635	45493	30002110	40134654	40134656
	Sylvite	0.179685667157	45491	30002110	40134654	40134656
	Zeolites	0.32035651803	45490	30002110	40134654	40134656
B-A587 II - Moon 1
	Coesite	0.307475537062	45493	30002108	40134464	40134465
	Sylvite	0.201475277543	45491	30002108	40134464	40134465
	Zeolites	0.291049182415	45490	30002108	40134464	40134465
B-A587 III - Moon 1
	Bitumens	0.161632329226	45492	30002108	40134466	40134467
	Euxenite	0.464638888836	45495	30002108	40134466	40134467
	Sylvite	0.214620575309	45491	30002108	40134466	40134467
	Zeolites	0.159108191729	45490	30002108	40134466	40134467
B-A587 IV - Moon 1
	Sylvite	0.25545784831	45491	30002108	40134468	40134469
	Zeolites	0.544542133808	45490	30002108	40134468	40134469
B-A587 IV - Moon 2
	Coesite	0.173719108105	45493	30002108	40134468	40134470
	Sylvite	0.32166442275	45491	30002108	40134468	40134470
	Zeolites	0.304616481066	45490	30002108	40134468	40134470
B-A587 IV - Moon 3
	Bitumens	0.316098868847	45492	30002108	40134468	40134471
	Sylvite	0.270892173052	45491	30002108	40134468	40134471
	Zeolites	0.213008970022	45490	30002108	40134468	40134471
B-A587 IV - Moon 4
	Bitumens	0.421324819326	45492	30002108	40134468	40134472
	Euxenite	0.164308354259	45495	30002108	40134468	40134472
	Otavite	0.114366814494	45498	30002108	40134468	40134472
B-A587 V - Moon 1
	Coesite	0.262942433357	45493	30002108	40134473	40134474
	Zeolites	0.537057578564	45490	30002108	40134473	40134474
B-A587 V - Moon 2
	Bitumens	0.447771072388	45492	30002108	40134473	40134475
	Sylvite	0.352228939533	45491	30002108	40134473	40134475
B-A587 V - Moon 3
	Bitumens	0.20454210043	45492	30002108	40134473	40134476
	Sylvite	0.282653391361	45491	30002108	40134473	40134476
	Zeolites	0.312804490328	45490	30002108	40134473	40134476
B-A587 V - Moon 4
	Coesite	0.551014244556	45493	30002108	40134473	40134477
	Zeolites	0.248985737562	45490	30002108	40134473	40134477
B-A587 V - Moon 5
	Bitumens	0.488979935646	45492	30002108	40134473	40134478
	Euxenite	0.277028977871	45495	30002108	40134473	40134478
	Sylvite	0.233991101384	45491	30002108	40134473	40134478
B-A587 V - Moon 6
	Bitumens	0.193112611771	45492	30002108	40134473	40134479
	Coesite	0.223091065884	45493	30002108	40134473	40134479
	Euxenite	0.382908940315	45495	30002108	40134473	40134479
	Titanite	0.200887367129	45496	30002108	40134473	40134479
B-A587 V - Moon 7
	Euxenite	0.264175862074	45495	30002108	40134473	40134480
	Sylvite	0.547954857349	45491	30002108	40134473	40134480
	Zeolites	0.187869280577	45490	30002108	40134473	40134480
B-A587 V - Moon 8
	Coesite	0.188568413258	45493	30002108	40134473	40134481
	Sylvite	0.27886223793	45491	30002108	40134473	40134481
	Zeolites	0.332569360733	45490	30002108	40134473	40134481
B-A587 V - Moon 9
	Bitumens	0.295859396458	45492	30002108	40134473	40134482
	Coesite	0.31178855896	45493	30002108	40134473	40134482
	Sylvite	0.192352056503	45491	30002108	40134473	40134482
B-A587 V - Moon 10
	Coesite	0.158764600754	45493	30002108	40134473	40134483
	Euxenite	0.418521732092	45495	30002108	40134473	40134483
	Scheelite	0.215974852443	45497	30002108	40134473	40134483
	Zeolites	0.206738829613	45490	30002108	40134473	40134483
B-A587 V - Moon 11
	Coesite	0.210083290935	45493	30002108	40134473	40134484
	Sylvite	0.27769100666	45491	30002108	40134473	40134484
	Zeolites	0.312225699425	45490	30002108	40134473	40134484
B-A587 V - Moon 12
	Bitumens	0.24279820919	45492	30002108	40134473	40134485
	Coesite	0.330956101418	45493	30002108	40134473	40134485
	Zeolites	0.226245701313	45490	30002108	40134473	40134485
B-A587 V - Moon 13
	Bitumens	0.555117189884	45492	30002108	40134473	40134486
	Sylvite	0.244882822037	45491	30002108	40134473	40134486
B-A587 V - Moon 14
	Bitumens	0.299423485994	45492	30002108	40134473	40134487
	Sylvite	0.306914865971	45491	30002108	40134473	40134487
	Zeolites	0.193661645055	45490	30002108	40134473	40134487
B-A587 V - Moon 15
	Sylvite	0.340150952339	45491	30002108	40134473	40134488
	Zeolites	0.459849029779	45490	30002108	40134473	40134488
B-A587 V - Moon 16
	Coesite	0.545763254166	45493	30002108	40134473	40134489
	Zeolites	0.254236787558	45490	30002108	40134473	40134489
B-A587 V - Moon 17
	Coesite	0.30560657382	45493	30002108	40134473	40134490
	Sylvite	0.221521303058	45491	30002108	40134473	40134490
	Zeolites	0.272872120142	45490	30002108	40134473	40134490
B-A587 V - Moon 18
	Euxenite	0.291667759418	45495	30002108	40134473	40134491
	Sylvite	0.473728865385	45491	30002108	40134473	40134491
	Zeolites	0.234603375196	45490	30002108	40134473	40134491
B-A587 V - Moon 19
	Bitumens	0.216210499406	45492	30002108	40134473	40134492
	Chromite	0.184180244803	45501	30002108	40134473	40134492
	Sylvite	0.18323674798	45491	30002108	40134473	40134492
	Vanadinite	0.416372507811	45500	30002108	40134473	40134492
B-A587 V - Moon 20
	Bitumens	0.447885811329	45492	30002108	40134473	40134493
	Chromite	0.0861398205161	45501	30002108	40134473	40134493
	Euxenite	0.165974363685	45495	30002108	40134473	40134493
B-A587 VI - Moon 1
	Bitumens	0.193640679121	45492	30002108	40134494	40134497
	Coesite	0.178250104189	45493	30002108	40134494	40134497
	Euxenite	0.62810921669	45495	30002108	40134494	40134497
B-A587 VI - Moon 2
	Bitumens	0.186035916209	45492	30002108	40134494	40134498
	Coesite	0.317326426506	45493	30002108	40134494	40134498
	Zeolites	0.296637654305	45490	30002108	40134494	40134498
B-A587 VI - Moon 3
	Bitumens	0.289576888084	45492	30002108	40134494	40134499
	Coesite	0.187959939241	45493	30002108	40134494	40134499
	Sylvite	0.322463184595	45491	30002108	40134494	40134499
B-A587 VI - Moon 4
	Coesite	0.320775657892	45493	30002108	40134494	40134500
	Sylvite	0.208799213171	45491	30002108	40134494	40134500
	Zeolites	0.270425111055	45490	30002108	40134494	40134500
B-A587 VI - Moon 5
	Bitumens	0.314639985561	45492	30002108	40134494	40134501
	Coesite	0.48536002636	45493	30002108	40134494	40134501
B-A587 VI - Moon 6
	Euxenite	0.417336255312	45495	30002108	40134494	40134502
	Vanadinite	0.161016821861	45500	30002108	40134494	40134502
	Ytterbite	0.421646922827	45513	30002108	40134494	40134502
B-A587 VI - Moon 7
	Bitumens	0.286358267069	45492	30002108	40134494	40134503
	Sylvite	0.31127128005	45491	30002108	40134494	40134503
	Zeolites	0.202370449901	45490	30002108	40134494	40134503
B-A587 VI - Moon 8
	Bitumens	0.202992454171	45492	30002108	40134494	40134504
	Coesite	0.301132380962	45493	30002108	40134494	40134504
	Zeolites	0.295875161886	45490	30002108	40134494	40134504
B-A587 VI - Moon 9
	Coesite	0.296708732843	45493	30002108	40134494	40134505
	Sylvite	0.169149458408	45491	30002108	40134494	40134505
	Zeolites	0.334141790867	45490	30002108	40134494	40134505
B-A587 VI - Moon 10
	Bitumens	0.357423067093	45492	30002108	40134494	40134506
	Sylvite	0.442576915026	45491	30002108	40134494	40134506
B-A587 VI - Moon 11
	Bitumens	0.306278467178	45492	30002108	40134494	40134507
	Sylvite	0.307289093733	45491	30002108	40134494	40134507
	Zeolites	0.186432436109	45490	30002108	40134494	40134507
B-A587 VI - Moon 12
	Bitumens	0.504592418671	45492	30002108	40134494	40134508
	Sylvite	0.295407563448	45491	30002108	40134494	40134508
B-A587 VI - Moon 13
	Bitumens	0.330929368734	45492	30002108	40134494	40134509
	Coesite	0.280257999897	45493	30002108	40134494	40134509
	Zeolites	0.188812628388	45490	30002108	40134494	40134509
B-A587 VI - Moon 14
	Bitumens	0.501162588596	45492	30002108	40134494	40134511
	Euxenite	0.248462453485	45495	30002108	40134494	40134511
	Sylvite	0.25037497282	45491	30002108	40134494	40134511
B-A587 VI - Moon 15
	Bitumens	0.289694458246	45492	30002108	40134494	40134513
	Coesite	0.206357046962	45493	30002108	40134494	40134513
	Euxenite	0.320917725563	45495	30002108	40134494	40134513
	Zeolites	0.183030754328	45490	30002108	40134494	40134513
B-A587 VI - Moon 16
	Bitumens	0.205275908113	45492	30002108	40134494	40134514
	Sylvite	0.322676926851	45491	30002108	40134494	40134514
	Zeolites	0.272047162056	45490	30002108	40134494	40134514
B-A587 VI - Moon 17
	Bitumens	0.206621542573	45492	30002108	40134494	40134517
	Chromite	0.205420553684	45501	30002108	40134494	40134517
	Coesite	0.156038910151	45493	30002108	40134494	40134517
	Otavite	0.431919008493	45498	30002108	40134494	40134517
B-A587 VI - Moon 18
	Bitumens	0.27270039916	45492	30002108	40134494	40134519
	Coesite	0.291843473911	45493	30002108	40134494	40134519
	Zeolites	0.235456109047	45490	30002108	40134494	40134519
B-S347 II - Moon 1
	Coesite	0.289738148451	45493	30002105	40134250	40134251
	Sylvite	0.191650018096	45491	30002105	40134250	40134251
	Zeolites	0.318611830473	45490	30002105	40134250	40134251
B-S347 V - Moon 1
	Bitumens	0.522731602192	45492	30002105	40134255	40134256
	Sylvite	0.277268379927	45491	30002105	40134255	40134256
B-S347 VI - Moon 1
	Euxenite	0.180982515216	45495	30002105	40134257	40134259
	Otavite	0.104681581259	45498	30002105	40134257	40134259
	Zeolites	0.414335906506	45490	30002105	40134257	40134259
B-S347 VI - Moon 2
	Bitumens	0.307748347521	45492	30002105	40134257	40134260
	Coesite	0.173123836517	45493	30002105	40134257	40134260
	Sylvite	0.319127827883	45491	30002105	40134257	40134260
B-S347 IX - Moon 1
	Bitumens	0.265120118856	45492	30002105	40134265	40134266
	Coesite	0.309675842524	45493	30002105	40134265	40134266
	Zeolites	0.225204050541	45490	30002105	40134265	40134266
B-S347 IX - Moon 2
	Bitumens	0.27635461092	45492	30002105	40134265	40134269
	Sylvite	0.308613657951	45491	30002105	40134265	40134269
	Zeolites	0.215031728148	45490	30002105	40134265	40134269
B-S347 IX - Moon 3
	Bitumens	0.343122661114	45492	30002105	40134265	40134270
	Coesite	0.20649446547	45493	30002105	40134265	40134270
	Sylvite	0.250382900238	45491	30002105	40134265	40134270
B-S347 IX - Moon 4
	Bitumens	0.485964417458	45492	30002105	40134265	40134271
	Sylvite	0.314035594463	45491	30002105	40134265	40134271
B-S347 IX - Moon 5
	Bitumens	0.32475066185	45492	30002105	40134265	40134272
	Coesite	0.293226778507	45493	30002105	40134265	40134272
	Zeolites	0.182022541761	45490	30002105	40134265	40134272
B-S347 IX - Moon 6
	Bitumens	0.200243219733	45492	30002105	40134265	40134273
	Coesite	0.267254710197	45493	30002105	40134265	40134273
	Zeolites	0.332502067089	45490	30002105	40134265	40134273
B-S347 IX - Moon 7
	Bitumens	0.165052801371	45492	30002105	40134265	40134274
	Coesite	0.340439021587	45493	30002105	40134265	40134274
	Zeolites	0.294508188963	45490	30002105	40134265	40134274
B-S347 IX - Moon 8
	Sylvite	0.261426359415	45491	30002105	40134265	40134275
	Zeolites	0.538573622704	45490	30002105	40134265	40134275
B-S347 IX - Moon 9
	Bitumens	0.463644117117	45492	30002105	40134265	40134277
	Coesite	0.336355894804	45493	30002105	40134265	40134277
B-S347 IX - Moon 10
	Bitumens	0.226821884513	45492	30002105	40134265	40134278
	Sylvite	0.257007181644	45491	30002105	40134265	40134278
	Zeolites	0.316170930862	45490	30002105	40134265	40134278
B-S347 IX - Moon 11
	Bitumens	0.522069871426	45492	30002105	40134265	40134279
	Sylvite	0.277930140495	45491	30002105	40134265	40134279
B-S347 IX - Moon 12
	Bitumens	0.261500388384	45492	30002105	40134265	40134280
	Coesite	0.538499593735	45493	30002105	40134265	40134280
B-S347 IX - Moon 13
	Bitumens	0.311294794083	45492	30002105	40134265	40134282
	Sylvite	0.326638251543	45491	30002105	40134265	40134282
	Zeolites	0.162066951394	45490	30002105	40134265	40134282
B-S347 IX - Moon 14
	Coesite	0.444663226604	45493	30002105	40134265	40134283
	Zeolites	0.355336785316	45490	30002105	40134265	40134283
B-S347 IX - Moon 15
	Bitumens	0.341536998749	45492	30002105	40134265	40134285
	Coesite	0.190612226725	45493	30002105	40134265	40134285
	Sylvite	0.267850756645	45491	30002105	40134265	40134285
B-S347 X - Moon 1
	Bitumens	0.310929894447	45492	30002105	40134287	40134288
	Coesite	0.323257923126	45493	30002105	40134287	40134288
	Sylvite	0.165812179446	45491	30002105	40134287	40134288
B-S347 X - Moon 2
	Bitumens	0.525864481926	45492	30002105	40134287	40134289
	Coesite	0.274135529995	45493	30002105	40134287	40134289
B-S347 X - Moon 3
	Bitumens	0.193648174405	45492	30002105	40134287	40134290
	Sylvite	0.285871386528	45491	30002105	40134287	40134290
	Zeolites	0.320480436087	45490	30002105	40134287	40134290
B-S347 X - Moon 4
	Bitumens	0.223478674889	45492	30002105	40134287	40134291
	Coesite	0.291929662228	45493	30002105	40134287	40134291
	Zeolites	0.284591645002	45490	30002105	40134287	40134291
B-S347 X - Moon 5
	Coesite	0.556946635246	45493	30002105	40134287	40134292
	Zeolites	0.243053361773	45490	30002105	40134287	40134292
B-S347 X - Moon 6
	Bitumens	0.21793192625	45492	30002105	40134287	40134293
	Coesite	0.221101969481	45493	30002105	40134287	40134293
	Euxenite	0.380272120237	45495	30002105	40134287	40134293
	Zeolites	0.180693998933	45490	30002105	40134287	40134293
B-S347 X - Moon 7
	Bitumens	0.195099458098	45492	30002105	40134287	40134294
	Sylvite	0.352706462145	45491	30002105	40134287	40134294
	Zeolites	0.252194076777	45490	30002105	40134287	40134294
B-S347 X - Moon 8
	Bitumens	0.544219851494	45492	30002105	40134287	40134295
	Coesite	0.255780160427	45493	30002105	40134287	40134295
B-S347 XI - Moon 1
	Bitumens	0.19707749784	45492	30002105	40134296	40134297
	Coesite	0.275804966688	45493	30002105	40134296	40134297
	Euxenite	0.310683906078	45495	30002105	40134296	40134297
	Sylvite	0.216433629394	45491	30002105	40134296	40134297
B-S347 XI - Moon 2
	Bitumens	0.331434994936	45492	30002105	40134296	40134298
	Coesite	0.289728969336	45493	30002105	40134296	40134298
	Zeolites	0.178836017847	45490	30002105	40134296	40134298
CJNF-J II - Moon 1
	Bitumens	0.305211931467	45492	30002127	40135691	40135692
	Coesite	0.494788080454	45493	30002127	40135691	40135692
CJNF-J IV - Moon 1
	Euxenite	0.212385669351	45495	30002127	40135694	40135696
	Sperrylite	0.0989318937063	45499	30002127	40135694	40135696
	Zeolites	0.388682425022	45490	30002127	40135694	40135696
CJNF-J IV - Moon 2
	Bitumens	0.51894903183	45492	30002127	40135694	40135697
	Coesite	0.281050950289	45493	30002127	40135694	40135697
CJNF-J IV - Moon 3
	Bitumens	0.499828964472	45492	30002127	40135694	40135698
	Coesite	0.300171047449	45493	30002127	40135694	40135698
CJNF-J IV - Moon 4
	Bitumens	0.298655956984	45492	30002127	40135694	40135699
	Coesite	0.171332463622	45493	30002127	40135694	40135699
	Sylvite	0.330011576414	45491	30002127	40135694	40135699
CJNF-J V - Moon 1
	Coesite	0.408203363419	45493	30002127	40135700	40135701
	Euxenite	0.301393657923	45495	30002127	40135700	40135701
	Zeolites	0.290402978659	45490	30002127	40135700	40135701
CJNF-J V - Moon 2
	Chromite	0.307290822268	45501	30002127	40135700	40135702
	Euxenite	0.0903865471482	45495	30002127	40135700	40135702
	Sylvite	0.31632360816	45491	30002127	40135700	40135702
	Zeolites	0.285999029875	45490	30002127	40135700	40135702
CJNF-J V - Moon 3
	Bitumens	0.291582077742	45492	30002127	40135700	40135703
	Coesite	0.208052694798	45493	30002127	40135700	40135703
	Sylvite	0.300365239382	45491	30002127	40135700	40135703
CJNF-J V - Moon 4
	Bitumens	0.280198842287	45492	30002127	40135700	40135704
	Sylvite	0.294189810753	45491	30002127	40135700	40135704
	Zeolites	0.22561134398	45490	30002127	40135700	40135704
CJNF-J V - Moon 5
	Sylvite	0.305984735489	45491	30002127	40135700	40135705
	Zeolites	0.49401524663	45490	30002127	40135700	40135705
CJNF-J V - Moon 6
	Bitumens	0.384659796953	45492	30002127	40135700	40135707
	Euxenite	0.36674579978	45495	30002127	40135700	40135707
	Zeolites	0.248594388366	45490	30002127	40135700	40135707
CJNF-J V - Moon 7
	Bitumens	0.326121598482	45492	30002127	40135700	40135708
	Sylvite	0.473878383636	45491	30002127	40135700	40135708
CJNF-J V - Moon 8
	Bitumens	0.271010309458	45492	30002127	40135700	40135709
	Coesite	0.280786514282	45493	30002127	40135700	40135709
	Sylvite	0.24820317328	45491	30002127	40135700	40135709
CJNF-J V - Moon 9
	Coesite	0.488055735826	45493	30002127	40135700	40135710
	Zeolites	0.311944246292	45490	30002127	40135700	40135710
CJNF-J V - Moon 10
	Coesite	0.176463380456	45493	30002127	40135700	40135711
	Sylvite	0.33826521039	45491	30002127	40135700	40135711
	Zeolites	0.285271435976	45490	30002127	40135700	40135711
CJNF-J V - Moon 11
	Coesite	0.255374521017	45493	30002127	40135700	40135712
	Sylvite	0.23552107811	45491	30002127	40135700	40135712
	Zeolites	0.309104382992	45490	30002127	40135700	40135712
CJNF-J V - Moon 12
	Bitumens	0.268281012774	45492	30002127	40135700	40135713
	Coesite	0.531718969345	45493	30002127	40135700	40135713
CJNF-J V - Moon 13
	Bitumens	0.212740018964	45492	30002127	40135700	40135714
	Coesite	0.224894925952	45493	30002127	40135700	40135714
	Euxenite	0.405122727156	45495	30002127	40135700	40135714
	Scheelite	0.157242313027	45497	30002127	40135700	40135714
CJNF-J V - Moon 14
	Bitumens	0.495702177286	45492	30002127	40135700	40135715
	Sylvite	0.304297834635	45491	30002127	40135700	40135715
CJNF-J V - Moon 15
	Bitumens	0.523475646973	45492	30002127	40135700	40135716
	Coesite	0.276524364948	45493	30002127	40135700	40135716
CJNF-J V - Moon 16
	Bitumens	0.312370479107	45492	30002127	40135700	40135717
	Coesite	0.294626533985	45493	30002127	40135700	40135717
	Sylvite	0.193002969027	45491	30002127	40135700	40135717
CJNF-J V - Moon 17
	Coesite	0.170987263322	45493	30002127	40135700	40135718
	Sylvite	0.375915676355	45491	30002127	40135700	40135718
	Zeolites	0.253097057343	45490	30002127	40135700	40135718
CJNF-J V - Moon 18
	Bitumens	0.197242751718	45492	30002127	40135700	40135719
	Coesite	0.295637845993	45493	30002127	40135700	40135719
	Zeolites	0.307119399309	45490	30002127	40135700	40135719
CJNF-J V - Moon 19
	Bitumens	0.236483410001	45492	30002127	40135700	40135720
	Coesite	0.262051016092	45493	30002127	40135700	40135720
	Zeolites	0.301465570927	45490	30002127	40135700	40135720
CJNF-J VI - Moon 1
	Bitumens	0.34675231576	45492	30002127	40135721	40135722
	Sylvite	0.453247666359	45491	30002127	40135721	40135722
CJNF-J VI - Moon 2
	Bitumens	0.368988543749	45492	30002127	40135721	40135723
	Euxenite	0.387041300535	45495	30002127	40135721	40135723
	Sylvite	0.243970155716	45491	30002127	40135721	40135723
CJNF-J VI - Moon 3
	Coesite	0.274849504232	45493	30002127	40135721	40135724
	Zeolites	0.525150477886	45490	30002127	40135721	40135724
CJNF-J VI - Moon 4
	Bitumens	0.270962893963	45492	30002127	40135721	40135725
	Coesite	0.529037117958	45493	30002127	40135721	40135725
CJNF-J VI - Moon 5
	Sylvite	0.266378164291	45491	30002127	40135721	40135726
	Zeolites	0.53362184763	45490	30002127	40135721	40135726
CJNF-J VI - Moon 6
	Sylvite	0.289912074804	45491	30002127	40135721	40135727
	Zeolites	0.510087907314	45490	30002127	40135721	40135727
CJNF-J VII - Moon 1
	Bitumens	0.333293229342	45492	30002127	40135729	40135731
	Chromite	0.289964944124	45501	30002127	40135729	40135731
	Euxenite	0.0870144888759	45495	30002127	40135729	40135731
	Otavite	0.289727330208	45498	30002127	40135729	40135731
CJNF-J VII - Moon 2
	Bitumens	0.227935642004	45492	30002127	40135729	40135734
	Coesite	0.180953204632	45493	30002127	40135729	40135734
	Euxenite	0.389427274466	45495	30002127	40135729	40135734
	Zeolites	0.201683878899	45490	30002127	40135729	40135734
CJNF-J VII - Moon 3
	Bitumens	0.303981542587	45492	30002127	40135729	40135736
	Coesite	0.302696377039	45493	30002127	40135729	40135736
	Sylvite	0.193322077394	45491	30002127	40135729	40135736
CJNF-J VII - Moon 4
	Sylvite	0.497615486383	45491	30002127	40135729	40135737
	Zeolites	0.302384495735	45490	30002127	40135729	40135737
CJNF-J VII - Moon 5
	Bitumens	0.242768451571	45492	30002127	40135729	40135738
	Coesite	0.319662451744	45493	30002127	40135729	40135738
	Sylvite	0.237569108605	45491	30002127	40135729	40135738
CJNF-J VII - Moon 6
	Bitumens	0.208879470825	45492	30002127	40135729	40135739
	Coesite	0.272599071264	45493	30002127	40135729	40135739
	Zeolites	0.318521469831	45490	30002127	40135729	40135739
CJNF-J VII - Moon 7
	Coesite	0.278142482042	45493	30002127	40135729	40135740
	Zeolites	0.521857500076	45490	30002127	40135729	40135740
CJNF-J VII - Moon 8
	Euxenite	0.185164555907	45495	30002127	40135729	40135741
	Sperrylite	0.102010853589	45499	30002127	40135729	40135741
	Sylvite	0.412824600935	45491	30002127	40135729	40135741
CJNF-J VII - Moon 9
	Sylvite	0.289249002934	45491	30002127	40135729	40135742
	Zeolites	0.510751008987	45490	30002127	40135729	40135742
CJNF-J VII - Moon 10
	Bitumens	0.293596386909	45492	30002127	40135729	40135743
	Sylvite	0.278773248196	45491	30002127	40135729	40135743
	Zeolites	0.227630347013	45490	30002127	40135729	40135743
CJNF-J VII - Moon 11
	Coesite	0.300778329372	45493	30002127	40135729	40135744
	Euxenite	0.121844060719	45495	30002127	40135729	40135744
	Otavite	0.293952047825	45498	30002127	40135729	40135744
	Sylvite	0.283425569534	45491	30002127	40135729	40135744
CJNF-J VII - Moon 12
	Bitumens	0.254381746054	45492	30002127	40135729	40135745
	Coesite	0.326882183552	45493	30002127	40135729	40135745
	Zeolites	0.218736067414	45490	30002127	40135729	40135745
CJNF-J VII - Moon 13
	Coesite	0.506361603737	45493	30002127	40135729	40135746
	Zeolites	0.293638378382	45490	30002127	40135729	40135746
CJNF-J VII - Moon 14
	Euxenite	0.431523859501	45495	30002127	40135729	40135747
	Sylvite	0.164733529091	45491	30002127	40135729	40135747
	Titanite	0.221920862794	45496	30002127	40135729	40135747
	Zeolites	0.181821733713	45490	30002127	40135729	40135747
CJNF-J VII - Moon 15
	Bitumens	0.271821528673	45492	30002127	40135729	40135753
	Coesite	0.253020018339	45493	30002127	40135729	40135753
	Euxenite	0.275037050247	45495	30002127	40135729	40135753
	Zeolites	0.200121387839	45490	30002127	40135729	40135753
CJNF-J VII - Moon 16
	Bitumens	0.341187655926	45492	30002127	40135729	40135757
	Coesite	0.268576979637	45493	30002127	40135729	40135757
	Zeolites	0.190235346556	45490	30002127	40135729	40135757
CJNF-J VIII - Moon 1
	Bitumens	0.464983701706	45492	30002127	40135759	40135761
	Sylvite	0.335016310215	45491	30002127	40135759	40135761
CJNF-J VIII - Moon 2
	Sylvite	0.492319077253	45491	30002127	40135759	40135763
	Zeolites	0.307680934668	45490	30002127	40135759	40135763
CJNF-J VIII - Moon 3
	Bitumens	0.205394983292	45492	30002127	40135759	40135764
	Coesite	0.291653603315	45493	30002127	40135759	40135764
	Euxenite	0.277224421501	45495	30002127	40135759	40135764
	Zeolites	0.225727006793	45490	30002127	40135759	40135764
CJNF-J VIII - Moon 4
	Coesite	0.210959345102	45493	30002127	40135759	40135765
	Euxenite	0.599945783615	45495	30002127	40135759	40135765
	Sylvite	0.189094871283	45491	30002127	40135759	40135765
CJNF-J VIII - Moon 5
	Bitumens	0.205651640892	45492	30002127	40135759	40135766
	Coesite	0.340912669897	45493	30002127	40135759	40135766
	Zeolites	0.253435701132	45490	30002127	40135759	40135766
CJNF-J VIII - Moon 6
	Coesite	0.48453605175	45493	30002127	40135759	40135768
	Zeolites	0.315463930368	45490	30002127	40135759	40135768
CJNF-J VIII - Moon 7
	Bitumens	0.346347719431	45492	30002127	40135759	40135770
	Sylvite	0.245501279831	45491	30002127	40135759	40135770
	Zeolites	0.208151012659	45490	30002127	40135759	40135770
CJNF-J VIII - Moon 8
	Coesite	0.0960988625884	45493	30002127	40135759	40135772
	Sylvite	0.337094008923	45491	30002127	40135759	40135772
	Vanadinite	0.353742480278	45500	30002127	40135759	40135772
	Zircon	0.213064625859	45503	30002127	40135759	40135772
DY-P7Q III - Moon 1
	Bitumens	0.209899425507	45492	30002119	40135301	40135302
	Coesite	0.25846478343	45493	30002119	40135301	40135302
	Zeolites	0.331635802984	45490	30002119	40135301	40135302
DY-P7Q III - Moon 2
	Coesite	0.46792653203	45493	30002119	40135301	40135303
	Zeolites	0.332073479891	45490	30002119	40135301	40135303
DY-P7Q III - Moon 3
	Coesite	0.459216624498	45493	30002119	40135301	40135304
	Zeolites	0.34078335762	45490	30002119	40135301	40135304
DY-P7Q IV - Moon 1
	Bitumens	0.539546072483	45492	30002119	40135305	40135306
